origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
Sauce,Sauce,4521.1064960,0.0000000,2914.1024719,188921.2925199
Sauce,Paso de los Libres,4521.1064960,222600.6311279,2343.8987268,229465.6363506
Sauce,Monte Caseros,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Itatí,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,San Cosme,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Corrientes,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,San Antonio de Itatí,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,"San Luis del Palmar
",4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Ituzaingó,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Caá Catí,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Empedrado,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Mburucuyá,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,San Miguel,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Santo Tomé,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Saladas,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Concepción,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Bella Vista,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,San Roque,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Santa Lucía,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Alvear,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,La Cruz,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Mercedes,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Goya,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Curuzú Cuatiá,4521.1064960,139322.4564898,112.1350825,143955.6980682
Paso de los Libres,Esquina,2343.8987268,404086.7146799,2914.1024719,409344.7158786
Paso de los Libres,Sauce,2343.8987268,222600.6311279,4521.1064960,229465.6363506
Paso de los Libres,Paso de los Libres,2343.8987268,0.0000000,4521.1064960,229465.6363506
Paso de los Libres,Monte Caseros,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Itatí,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,San Cosme,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Corrientes,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,San Antonio de Itatí,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,"San Luis del Palmar
",2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Ituzaingó,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Caá Catí,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Empedrado,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Mburucuyá,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,San Miguel,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Santo Tomé,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Saladas,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Concepción,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Bella Vista,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,San Roque,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Santa Lucía,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Alvear,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,La Cruz,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Mercedes,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Goya,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Curuzú Cuatiá,2343.8987268,96367.6744839,112.1350825,98823.7082933
Monte Caseros,Esquina,112.1350825,320808.5400418,2914.1024719,323834.7775962
Monte Caseros,Sauce,112.1350825,139322.4564898,4521.1064960,143955.6980682
Monte Caseros,Paso de los Libres,112.1350825,96367.6744839,2343.8987268,98823.7082933
Monte Caseros,Monte Caseros,112.1350825,0.0000000,2343.8987268,98823.7082933
